pitch_mean,pitch_std,pitch_range,energy_mean,energy_std,speaking_rate,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,emotion
138.87036,65.64838,235.92679,0.006621213,0.008596244,3.3299802282423947,-596.84906,65.79983,0.004566699,17.593657,-0.3237351,0.8782002,-4.257974,-12.544005,-3.9815304,1.7924641,-5.1728225,-1.8107928,0.7106129,neutral
148.61133,62.635944,244.15729,0.0052876207,0.00725727,2.9969689745598203,-598.91907,64.78955,-0.7908313,17.462255,2.4948654,0.06413619,-6.306035,-11.763237,-2.5589578,0.92759126,-4.3888965,0.8340045,-0.09733347,neutral
126.04242,61.822,239.83076,0.003701946,0.0050973985,3.4675996160871856,-617.5002,72.763435,6.047992,20.515488,2.0861316,0.74514645,-4.1737804,-7.7849607,-1.7015996,3.5696404,-2.9625418,2.361298,2.2777746,calm
126.3883,62.535492,237.15393,0.0045800502,0.00587679,3.9960039960039966,-595.0057,73.02284,-1.2458093,21.337818,-0.775116,-2.5565016,-4.2033386,-10.025823,-2.383037,1.5540982,-4.98676,3.1744523,1.1920475,calm
108.063805,51.80855,242.83392,0.004383148,0.005773647,3.154729629812195,-629.6615,76.52239,13.114558,25.34012,6.220744,6.477412,-2.6109881,-5.3919454,0.3487985,3.9910715,-0.29186553,5.2760005,3.737545,calm
114.95475,52.573204,204.8963,0.004230813,0.005440287,2.9478597310077994,-618.28204,76.67504,8.35738,26.608572,7.32181,1.9424379,-6.066296,-5.065338,0.7389741,3.7951794,-3.5441904,4.6019387,2.6267152,calm
124.67419,56.877453,223.74382,0.003755438,0.004867473,2.997002997002997,-602.88153,66.45373,2.1191676,25.700953,1.4118836,2.255727,-6.681605,-5.539555,-0.13520831,4.7350807,-3.7608378,4.128781,2.3471205,calm
133.96109,62.406567,246.42645,0.0038756214,0.0049550496,3.596367668654659,-581.09174,66.730255,-3.9502516,25.056305,-1.64366,0.105593614,-9.215675,-10.584434,-1.3328576,2.9360123,-6.6305923,2.0363064,-0.23184793,calm
138.43431,55.997696,208.90596,0.0048941164,0.0066626463,2.6586102719033233,-576.96906,64.99113,-2.4980097,25.098976,0.45821416,-0.76462364,-5.6935015,-11.52745,-0.55917066,1.5601393,-4.608368,3.5758286,2.0074785,calm
157.19218,69.68871,244.609,0.004252906,0.0050957063,4.281441838501495,-592.0106,69.99151,-5.139859,25.075857,1.761253,-0.20137912,-11.385277,-9.2419195,-2.4696498,0.42105922,-5.2179246,2.8983061,1.4127427,calm
149.2803,68.93992,237.53766,0.0075063724,0.0098282,2.8666829546379997,-562.216,56.544674,-5.931361,18.059635,-2.395747,-4.629404,-4.8006544,-11.675745,-2.1466153,-1.4261377,-6.754249,1.3845421,-3.155809,happy
144.88196,62.17045,231.71144,0.008295832,0.011265171,3.417623765629878,-555.36804,58.22457,-9.745936,22.438126,0.8058825,-5.214661,-1.8358411,-12.193707,-0.88312703,0.567849,-6.9489026,2.7126658,-1.2443713,happy
165.19948,59.180004,229.62282,0.010364623,0.013706007,2.1599730003374957,-535.3814,57.03472,-11.880944,23.114418,-3.4185095,-5.8187685,-9.234188,-13.973456,-2.55222,-2.5114846,-8.690501,2.7471144,-1.6542295,happy
154.72029,60.097202,229.57983,0.008791366,0.011430983,2.6060754133072725,-560.71515,58.010147,-8.941561,16.472548,-1.2760679,-4.76002,-10.706254,-11.748302,-3.4189937,-1.3472427,-7.538524,0.7746331,-2.0412037,happy
175.413,68.39811,246.05934,0.019548118,0.02360103,3.417623765629878,-464.75558,46.267376,-17.039692,16.92915,-8.097756,-10.159657,-3.699276,-16.311497,-5.3070126,-2.5703316,-11.510045,0.97489357,-7.048434,happy
170.18251,70.36453,240.44852,0.01786901,0.022422124,3.047764179246631,-473.58142,43.860012,-17.419802,16.090635,-4.872829,-10.241215,-2.2214115,-16.95436,-5.5661516,-2.442002,-11.417839,0.25086564,-6.5484195,happy
153.9444,71.76828,226.55054,0.017664101,0.02291045,2.1796137996798692,-490.52386,54.80837,-13.697137,14.831026,-4.318368,-10.764222,-7.235508,-15.706598,-3.2091868,-2.77387,-9.8494,1.0029159,-6.1114726,happy
151.22562,69.08393,233.10715,0.022576515,0.028016051,3.154729629812195,-443.54675,44.581215,-15.568855,13.599521,-7.9029436,-10.881495,-6.117314,-17.391207,-6.750191,-2.990284,-11.788608,0.8038228,-6.226772,happy
156.89021,61.659527,228.49088,0.0030487755,0.0037226141,2.7879016683849045,-634.5493,63.85278,3.4496212,23.547491,-2.1538532,3.1826746,-4.0382566,-11.195006,-5.1175737,-0.3916329,-7.3721347,-0.59874153,-3.2332408,sad
152.04169,70.94394,230.23373,0.002740282,0.0034498295,3.4747672177430298,-637.013,67.157295,4.751023,24.49247,-3.4086635,4.9733267,-4.073616,-7.875097,-4.0035996,-1.8650526,-5.669701,-0.23659211,-2.4719906,sad
161.50589,68.03232,236.50531,0.003614611,0.005169935,4.1761346189277155,-603.6328,60.008423,2.9642315,21.228775,-2.703546,4.427911,-6.8273835,-10.7545395,-1.515483,1.6358454,-5.5446525,0.14684044,-1.9440383,sad
162.72522,66.937454,248.71999,0.0036629227,0.0046230103,2.8542970550195492,-621.04095,60.611404,0.17614491,23.183878,-1.0196251,4.1623263,-4.134112,-10.7682295,-3.752114,-0.0050058076,-6.636994,1.0266209,-3.0269506,sad
181.977,71.8273,247.83102,0.014032469,0.01632137,3.8361255132316363,-500.68524,53.819588,-17.735348,18.571795,1.8536675,-19.03589,-7.633735,-17.933355,-16.804039,4.1077332,-18.310871,-1.2312759,-4.798159,sad
174.20354,59.901722,246.80746,0.013107589,0.01586271,3.7462500914611843,-500.11014,50.878586,-14.587148,17.188301,2.6428077,-18.686941,-9.502518,-20.12442,-13.688234,4.6673203,-17.829142,-0.94828665,-6.163518,sad
192.90929,70.58575,237.54466,0.009700118,0.012182748,3.277968830028536,-515.61395,53.167225,-11.498255,21.643211,0.05808873,-12.908554,-6.0528364,-21.527025,-6.874171,-0.9868679,-12.845477,-1.8134831,-5.5790763,sad
187.64766,74.79363,243.25189,0.00969848,0.011715253,2.900302114803625,-543.053,58.39824,-12.028719,22.668879,3.708919,-12.308225,-4.4810605,-17.865646,-7.9844427,2.0445633,-13.281343,0.15181823,-4.3727446,sad
170.71875,72.87586,248.50128,0.028792113,0.037782006,3.3836858006042294,-425.0155,40.469532,-17.08343,19.901577,-7.904545,-9.28857,-4.295134,-19.763853,-5.988612,0.68535924,-12.673134,0.47270977,-5.259638,angry
167.62675,74.175255,244.49997,0.026999103,0.034744915,2.4975024975024978,-436.08786,42.19376,-16.788963,19.881083,-6.397952,-7.8752213,-1.94079,-18.585688,-5.790746,0.9426959,-12.604165,0.29550058,-5.484261,angry
168.81691,70.66001,246.91537,0.035606496,0.047187965,1.9652398206718662,-396.7823,38.019524,-11.904204,14.690258,-8.089511,-8.897793,-3.0594745,-18.196272,-7.9528246,-1.616981,-13.060404,-1.5142167,-5.5327144,angry
165.1837,69.695564,245.34128,0.032937273,0.04229055,2.285823134434973,-424.7351,41.564365,-14.205419,18.495445,-7.418836,-9.002208,-3.8173606,-20.40005,-6.390222,-0.25775602,-14.8561535,-0.094690815,-5.858182,angry
171.1728,54.627884,241.78601,0.06334401,0.08233025,3.660437250668459,-336.3089,35.172966,-21.237494,15.372626,-7.7221913,-13.822337,-2.5086246,-15.331482,-5.473715,1.4268917,-11.698404,0.007876152,-5.2835183,angry
191.61646,66.88602,240.61815,0.0586182,0.06982454,3.131202997008583,-358.9355,33.96499,-26.029848,14.46271,-4.892272,-12.463433,-6.9621863,-16.660341,-4.6404414,1.2185466,-12.930329,0.5372875,-6.4666615,angry
164.40686,67.848045,247.37141,0.047116708,0.063413404,2.436572960131575,-366.26715,33.513676,-17.879358,12.421576,-8.142737,-9.983862,-5.7336946,-18.900671,-6.1602826,-1.6572814,-12.93088,-1.4706548,-4.811901,angry
175.62999,62.098278,241.84155,0.054526832,0.06904499,1.8878777599150454,-367.01608,30.375536,-21.996553,14.140655,-8.9592705,-13.07966,-6.3699713,-18.320005,-7.1676135,-1.078402,-12.0367,-0.124328874,-4.3862324,angry
165.03716,52.662918,232.84308,0.0022848835,0.002630313,3.2994226010448173,-690.50214,49.898205,-1.0991138,7.8875604,0.66468614,-4.2684746,-6.940849,-11.959029,-5.889449,-1.4832034,-5.9624624,0.91470206,-0.9523541,neutral
165.32845,54.902782,229.5601,0.0025746706,0.0033578903,4.3645092654894615,-660.0223,38.200474,-4.983402,6.110598,0.70642394,-9.993074,-9.393474,-11.399566,-3.7603474,-1.9181882,-7.547626,-2.1430867,-1.0000111,neutral
167.25089,58.289814,247.6445,0.0027357345,0.0033589592,3.0524818758888617,-673.6894,47.742825,-3.4129336,2.322404,1.5888915,-6.9655147,-12.755903,-12.286141,-2.806737,-1.2310331,-9.104209,-1.2827151,-0.15457323,neutral
159.42432,57.25517,246.46901,0.0025475926,0.0031957047,3.958296518819579,-666.173,42.75248,-1.4481921,7.268749,0.7964692,-2.3339796,-12.5180235,-14.515863,-2.4182343,-0.3461064,-8.680368,-0.16307744,-2.1657655,neutral
158.06145,57.24344,228.21378,0.0016221304,0.002037689,4.241031984449549,-694.17004,38.765766,4.4174466,7.408401,1.6357218,-4.7681775,-9.046938,-7.827354,-3.6870623,-2.466948,-7.845033,-0.1639375,-1.7483819,calm
162.84894,61.10956,236.42656,0.0017190687,0.0022710438,4.201386457530985,-669.85254,42.739143,-3.12611,9.650024,1.1610568,-4.9243746,-8.745353,-10.369756,-3.2911475,-0.5722294,-7.2235007,0.5375106,-0.823264,calm
158.74947,55.062305,215.36386,0.002288386,0.0029091216,2.520831874518591,-677.06683,43.585842,-2.2102711,4.0504127,0.3892878,-6.5594473,-13.151074,-8.158218,-2.4312809,-2.058685,-9.889433,0.5377711,-1.0918555,calm
160.09993,55.94455,226.81276,0.0019973768,0.0029188772,4.241031984449549,-666.8163,42.964012,-2.7200096,6.4027166,2.8589938,-2.073799,-14.0277405,-11.822149,0.0778257,-1.4529673,-9.88275,0.81300503,0.17064528,calm
160.08356,54.09027,206.02808,0.0016001262,0.0019558175,4.589942625717178,-674.2845,41.25106,-2.0414994,8.666131,0.8263647,-3.7808886,-6.731393,-6.3415375,-2.1897142,-1.1508763,-8.371886,-1.244433,0.23629926,calm
160.52884,55.89399,212.1324,0.0019973547,0.0024672553,4.951543285283818,-676.6125,41.92683,1.0629876,6.559773,-1.432222,-6.235399,-7.5641794,-5.515273,-1.1985419,-3.29947,-7.1656756,1.2787784,-3.5298247,calm
173.69687,59.559353,223.62729,0.001727359,0.002141148,4.124278251306022,-668.7138,51.227596,-10.179993,3.2116334,-0.6965866,-0.7499132,-12.747125,-12.50614,-2.306141,0.009655026,-10.635736,-0.9422595,-1.23982,calm
172.33946,57.53035,231.16383,0.0017371568,0.0020855526,3.9783181659953257,-660.61066,47.14738,-3.691421,6.8070436,-3.5633237,-3.2790825,-14.431017,-13.139979,-3.1149957,-1.834307,-9.644931,0.383771,-2.6064508,calm
187.28035,56.61951,246.58151,0.0039006132,0.0047180788,4.806502915709489,-616.02234,50.44261,-12.944897,4.7954593,-0.98419917,-9.414005,-13.3928385,-12.9024315,-3.933604,-5.641971,-9.734017,-2.2200637,-6.112988,happy
189.02596,66.95273,245.35773,0.003822119,0.004915712,4.3645092654894615,-631.8075,40.26138,-19.940786,3.8348937,-2.5936337,-12.419727,-13.928003,-13.80858,-3.0149379,-5.971623,-8.816761,-1.576932,-3.2742183,happy
176.74147,60.18268,224.75885,0.0041185115,0.0051781484,3.1397174254317113,-632.6839,40.302353,-7.6312447,1.109057,-3.3172262,-10.405381,-13.790465,-13.874573,-3.101471,-4.3131804,-9.114543,-1.9991816,-4.615947,happy
152.1148,56.704563,231.92076,0.0041854666,0.005363439,2.854288568574283,-634.8871,42.311073,-8.360535,-0.6934561,0.863074,-8.183629,-13.591534,-12.458862,-2.5964577,-4.3990455,-8.795838,0.26096204,-4.633538,happy
185.5642,76.097305,246.47244,0.015130161,0.02062466,4.816536776265178,-488.8635,26.108833,-25.271788,-5.629978,-10.619021,-17.238188,-14.435699,-17.66879,-6.4250207,-4.4481535,-11.66685,-6.650265,-8.734738,happy
194.66658,78.740166,245.56453,0.014072481,0.016839271,4.690935743953091,-486.4628,30.41607,-18.475525,-2.1427562,-6.25088,-16.476887,-16.22742,-15.679795,-6.833263,-4.492614,-13.986597,-3.9269593,-7.436097,happy
197.81216,74.82995,247.44997,0.014753517,0.017671362,3.5418724244797875,-491.34363,25.803679,-10.758269,-6.729933,-4.4609103,-13.946703,-15.710055,-18.38218,-5.749014,-8.186031,-14.681764,-3.9355352,-9.142538,happy
191.67268,75.49577,241.70377,0.012459993,0.01497651,2.539803482705526,-514.55756,30.131748,-21.742086,-3.6668942,-5.793097,-16.463024,-16.930473,-17.080664,-3.9764757,-6.663964,-14.21848,-3.670919,-7.4858108,happy
167.40628,56.742672,226.8677,0.0029545503,0.003568734,2.497485171181796,-646.46576,45.737156,-8.32163,8.487407,-0.64552593,-9.265505,-10.55017,-13.696409,-1.7560538,-3.9797196,-6.1077294,-0.022557845,-2.4923534,sad
167.21704,60.567787,234.7251,0.0035217563,0.0042974898,4.3199460006749915,-626.4167,40.067535,-12.188789,3.259519,-3.0159178,-11.618671,-13.353295,-14.367669,-2.9446335,-1.9083931,-7.854456,-0.40625325,-3.4981792,sad
178.76428,58.037365,236.42262,0.003534044,0.004308384,3.8143241494397713,-617.51526,37.47058,-11.262452,0.7328586,-2.0700371,-7.028521,-18.986147,-17.275581,-1.2574434,-1.3906231,-10.435694,-0.5353293,-4.3371096,sad
185.55511,54.390972,228.48979,0.0041380487,0.005189195,4.049949375632805,-610.16284,39.740124,-9.521793,-1.0868146,-2.7897358,-6.310919,-18.908272,-17.312046,-0.42397264,-3.4485967,-11.4496975,1.3211412,-3.6951926,sad
180.10675,60.675858,239.04922,0.0037711188,0.004559039,3.746257923168264,-618.3817,42.18591,-13.153544,4.288827,-2.7527027,-11.220782,-11.358028,-15.238571,-5.252112,-2.6748316,-10.263742,-0.52589756,-4.059406,sad
186.86536,64.914406,235.74084,0.0047860704,0.0062660733,4.949133901567226,-596.10565,33.55672,-12.493837,5.9089003,-5.315455,-14.032422,-14.255019,-14.842279,-5.928097,-4.7834764,-7.7841897,0.45556948,-5.146429,sad
192.61707,56.1432,238.43909,0.004452483,0.005449288,3.2110245175101184,-624.3346,35.881046,-6.7805395,0.6464363,0.00047114363,-7.8482366,-15.822225,-17.62361,-6.170792,-3.8968189,-11.878833,-1.1798843,-5.585876,sad
187.34128,53.594685,227.30406,0.004999231,0.0057800673,3.387898037299454,-606.31604,36.13274,-5.807076,7.518305,-2.3098037,-11.661839,-14.143087,-16.385305,-8.707367,-5.1215534,-10.885103,-0.62760174,-7.5626345,sad
168.1869,60.608925,248.78865,0.0053074546,0.0074739065,3.5099561255484306,-571.6844,37.76481,-5.82085,3.9319727,-6.3164535,-9.722172,-10.662988,-11.525834,-5.2523274,-1.026341,-10.620169,0.64767927,-6.088355,angry
159.60489,59.589573,224.074,0.0056507485,0.007649779,5.084207181442644,-607.32947,42.50618,-3.5658958,4.813658,-4.7856455,-9.735051,-7.0139594,-11.060597,-4.8369894,-0.9863993,-8.75366,0.33386967,-6.12544,angry
178.64465,65.39958,246.46677,0.007139028,0.009791747,4.133766086970563,-558.26794,34.33364,-11.11571,-0.34807593,-7.507302,-10.168636,-11.857261,-13.7573185,-5.247752,-2.15669,-10.469803,-0.06635707,-7.7159,angry
180.68358,64.81141,248.84592,0.008520926,0.012147915,4.458342363540667,-532.8106,35.48579,-10.424446,0.42897502,-9.250448,-10.089857,-11.935517,-17.032333,-7.8217726,-2.9732769,-13.677754,-1.1492424,-7.255898,angry
186.55032,71.338646,244.45544,0.019654987,0.025618358,4.650486847841884,-469.5634,25.470451,-17.619274,2.2493916,-13.134789,-13.847134,-11.875315,-15.484395,-4.046135,-6.046223,-9.421472,-3.2297797,-7.057475,angry
199.20357,74.68704,247.34796,0.018880896,0.026278846,4.354577910122793,-480.02,29.367939,-18.08932,0.14280057,-10.668399,-12.795018,-10.137143,-15.986412,-6.5917287,-3.7462368,-11.924495,-2.9919236,-8.239662,angry
206.80873,65.98202,230.92606,0.033184916,0.04366933,3.3037373528804457,-422.48666,18.186617,-17.744637,-0.89298326,-13.128706,-11.181192,-12.75718,-19.053814,-7.028032,-5.4320207,-11.416406,-2.61956,-9.63059,angry
210.04901,65.88988,247.52386,0.03185644,0.039855983,2.8542546232978534,-428.2555,17.340433,-22.53517,-1.5049293,-15.8907175,-12.727555,-14.892117,-19.538425,-6.748685,-4.065892,-13.115835,-2.1665184,-10.128529,angry
143.2195,65.2601,230.39456,0.0048857015,0.006393263,3.417623765629878,-634.9159,58.830063,-9.451161,16.867588,1.5896006,-6.5475736,-5.256483,-8.648918,-9.667604,1.8252425,-6.781282,0.5136937,-4.5732355,neutral
124.07211,52.12576,227.46878,0.0056375614,0.0073412135,2.943488368203636,-604.5341,55.953304,-11.61215,19.241142,3.8962235,-5.003966,0.39941877,-8.028319,-6.984134,3.9652677,-3.754157,1.323845,-2.6003077,neutral
134.18158,60.39708,229.17987,0.006047766,0.007952516,2.1796137996798692,-619.8538,51.11124,-14.483678,15.15336,0.15970379,-6.8240504,-2.8723989,-10.724366,-9.007174,1.7358649,-5.854181,-0.44353193,-3.935398,neutral
142.82037,54.86215,222.39238,0.0060465285,0.00788241,2.3454678719765454,-613.5794,60.292458,-11.229956,15.753427,1.7870954,-7.445361,-4.297419,-11.765463,-8.493497,1.0856879,-6.8050475,-0.111195825,-4.596038,neutral
123.2741,49.59048,237.37662,0.0026989733,0.0038503546,3.2740437588540847,-669.1821,58.15131,0.6317403,15.647347,3.7773178,-1.2059648,-1.7832191,-4.975126,-5.5245204,1.555361,-5.044346,-2.4384348,-2.0434794,calm
120.92338,42.49612,199.29816,0.0025299524,0.0035300828,3.1935147085917825,-692.1074,55.91382,0.1379534,15.04067,3.2476587,-0.9018098,-5.920836,-5.1897554,-7.611775,2.1643817,-5.479968,-1.9914576,-3.1621227,calm
126.82101,48.42539,244.93463,0.003747218,0.005669337,1.9180627566158182,-651.0124,53.248882,-5.003587,12.670809,0.04639953,-2.9303539,-5.1368184,-6.818717,-7.217826,2.1985283,-6.857452,-2.3045752,-4.441719,calm
115.90018,38.7719,181.38821,0.003536742,0.004654818,2.997002997002997,-651.21027,53.396847,-3.3939986,13.957561,0.98765075,-3.8801534,-4.9072433,-7.2462854,-7.246982,1.3136433,-6.3982525,-1.977417,-3.72556,calm
132.31648,43.070568,244.9874,0.0032431101,0.004122438,1.9545565599804542,-644.93805,59.677628,-2.7019746,12.813,3.316403,-3.0975277,-6.767424,-5.1870656,-7.9722877,3.0887141,-7.193861,-2.1981213,-5.2204328,calm
137.7287,55.297485,227.12346,0.0027983128,0.0037856759,3.691940168851969,-667.78406,61.69957,-0.8757062,13.597912,5.287968,-1.0079496,-7.221294,-4.9608364,-7.2074847,3.6395276,-6.1302223,-1.3854444,-4.185903,calm
130.17067,49.04541,245.53325,0.0029575806,0.004166754,2.92388755215789,-665.0556,55.995464,-3.3991013,15.7699795,5.1870365,-2.1703212,-7.3339815,-8.104187,-5.937362,2.99654,-5.6443167,-2.07536,-1.7106744,calm
142.7149,50.246967,210.43518,0.0038744179,0.005634385,2.8438610883237625,-641.3839,57.337753,-3.8205378,14.32891,3.5322254,-1.5731246,-6.4928856,-7.8537693,-7.2533174,4.1376786,-8.905201,-2.8328257,-4.1296854,calm
177.80898,71.26225,239.87584,0.0057690707,0.0076882318,3.5963811414763893,-628.53534,43.044987,-11.973902,9.131984,-2.5364783,-6.521043,-8.714036,-11.733494,-9.382618,-1.8151565,-6.3858943,-2.7511907,-7.702618,happy
172.58038,75.3828,246.13658,0.008936808,0.012546964,4.8930598826430165,-571.02203,39.22376,-11.195938,6.660609,-2.1716106,-6.172249,-7.5992727,-9.965566,-7.8207936,-1.8259523,-7.1814723,-1.4210355,-8.085221,happy
162.90434,51.735985,231.88203,0.006906233,0.009296822,2.162788452254514,-597.3169,38.931843,-10.9475,8.010233,-1.7153715,-7.1543336,-9.484344,-12.857392,-7.8277025,-1.2814535,-7.514573,-1.5271819,-8.031805,happy
161.54071,54.53812,247.4687,0.0066344547,0.008872635,2.1407136986563198,-598.8362,39.812073,-6.6561494,8.879858,-0.65328836,-6.957298,-7.2361016,-12.625212,-7.8264766,-1.2215221,-6.748277,-1.8490437,-7.7616096,happy
176.51393,86.6677,248.07857,0.017926667,0.02686769,3.398601938747924,-498.5769,25.938797,-15.380968,0.076034956,-6.052997,-8.8979225,-8.927691,-9.701568,-10.153631,-1.7452338,-8.376803,-3.9020739,-8.603054,happy
214.6959,72.19706,244.35945,0.019055948,0.028166201,4.0584573959532495,-500.55423,26.06647,-16.415974,-0.7839404,-7.3208456,-9.542841,-10.245661,-9.421071,-11.4055,-2.5066683,-7.134171,-5.5008845,-10.408898,happy
190.43312,71.51728,234.24785,0.01723121,0.025226777,2.162788452254514,-513.15906,28.721893,-13.820332,-2.7494087,-7.6220775,-11.850862,-7.8448834,-12.740187,-10.132619,-1.0865216,-8.757516,-3.4156096,-11.0839205,happy
184.6635,75.82379,245.01097,0.014951703,0.021034475,2.471758231148016,-539.5307,32.852497,-12.655408,1.7214268,-7.5287685,-9.933638,-7.1994042,-13.435705,-10.352299,-0.885125,-9.257987,-3.1108558,-9.847815,happy
136.08823,55.092213,244.26053,0.0028200254,0.003628093,2.219986818828263,-685.1829,56.77426,-9.279393,14.332439,4.4330883,-1.9721189,-6.669956,-8.188231,-9.741962,-0.26063657,-6.9536777,-2.9033687,-3.353001,sad
135.5369,48.912064,230.99129,0.0031325347,0.0040821563,1.8085226630496212,-667.0357,56.434765,-7.3753633,16.152308,2.059237,0.42697743,-6.4256406,-6.4950733,-8.494784,0.50265354,-7.6183996,-3.6554294,-2.3382668,sad
130.8911,49.261265,225.23907,0.0040592,0.0053344243,2.520831874518591,-625.40735,40.644173,-2.311541,12.078315,1.4861194,1.7701395,-7.4219503,-5.7643056,-8.3702755,0.7467508,-6.356929,-1.2204769,-2.1051166,sad
145.1238,49.765717,223.94302,0.0043424997,0.0054300968,2.7245172495998364,-632.04694,45.300716,-2.2456598,15.037587,2.0742764,2.6724975,-7.198554,-5.0130186,-8.241101,0.4229524,-5.8600707,-1.3576437,-1.7761112,sad
184.63145,62.918964,241.8812,0.0056855287,0.008204511,4.448671983610156,-561.9902,48.007534,-7.1938195,14.493483,1.9892403,-2.6474817,-13.66499,-10.182586,-10.158324,-1.0302079,-7.3183923,1.1739428,-1.8165303,sad
166.31883,63.562286,248.67163,0.004205512,0.006576422,4.117991907002017,-600.6645,46.508453,-13.38493,11.750451,2.3509889,-0.9895513,-11.630147,-7.877426,-6.237478,-1.7597888,-7.5983853,0.67269355,-1.515773,sad
144.66751,48.050766,246.42964,0.0038365358,0.0050969967,3.5557248757877358,-644.30444,41.315315,-0.031403232,6.1122546,1.8326997,-0.7837587,-9.765494,-9.470313,-8.68015,-0.518745,-9.923147,-0.36531347,-3.375387,sad
143.52225,59.09966,246.8699,0.0045352303,0.00606493,2.5326808162619217,-593.9766,58.962765,-8.610586,17.575031,6.2194505,2.8982756,-13.9113035,-7.501176,-1.4332045,0.23424873,-6.6753774,3.6565695,1.2910726,sad
157.2738,69.37398,238.08817,0.013515391,0.019915098,2.42181143927497,-535.64233,35.02701,-13.12893,4.2034183,-6.1450987,-5.4085903,-6.368932,-10.659023,-10.414888,-0.60861933,-9.115401,-1.225802,-4.93584,angry
162.90948,66.280396,231.57483,0.014206286,0.020469459,1.8163585794562276,-522.03424,34.71428,-11.944424,5.3010416,-5.9249597,-6.8540826,-7.0804224,-9.757687,-11.186512,-0.24858062,-9.576096,-1.568249,-6.1194806,angry
152.92986,62.89788,222.89163,0.01345558,0.01906305,3.058162426651885,-541.0501,36.531254,-11.963239,5.257356,-4.6728616,-5.915493,-6.44163,-9.339051,-9.365705,-2.645866,-8.393863,-2.5105631,-6.637731,angry
179.96251,72.324066,248.50363,0.013144564,0.018117588,1.7981905707381947,-542.0504,32.139454,-10.928917,2.8826175,-6.976838,-8.977454,-7.1504245,-9.9906645,-12.644738,-1.2760596,-11.006002,-4.143057,-6.966831,angry
155.10109,83.66246,233.0837,0.038275037,0.057795208,2.9382058580479296,-410.71396,22.941875,-16.990278,-0.33953723,-10.303412,-7.0093026,-7.538615,-6.657561,-12.333834,-1.6027471,-5.9649863,-3.0672956,-5.5632677,angry
160.43181,84.4356,244.8294,0.038339697,0.05708585,2.3975874276509264,-433.9316,23.935366,-19.855581,-0.033613924,-10.60352,-6.670963,-7.7322702,-7.7934804,-10.180235,-3.0851543,-6.959725,-2.280251,-7.483617,angry
138.41353,84.66115,246.68005,0.045843527,0.08163239,2.162788452254514,-393.44562,17.233635,-19.483671,-2.0502286,-8.180153,-5.2279677,-9.664467,-7.4564834,-9.323901,-3.1989512,-6.179779,-1.650268,-6.8047066,angry
148.52106,80.70134,229.35944,0.03917575,0.07087292,2.42181143927497,-401.94135,19.294104,-17.343254,-1.4098945,-9.424719,-7.6310215,-7.8191023,-9.140563,-11.030894,-3.032478,-8.619987,-3.3306804,-8.333563,angry
211.71033,36.594807,217.07782,0.002628567,0.0033470818,2.6999662504218698,-678.5724,37.03442,-8.621847,-0.60413706,-11.685982,-9.0674925,-16.631886,-10.340189,-8.787601,-8.638319,-5.0381513,-5.97613,-5.315438,neutral
212.12703,43.44333,213.98602,0.0024169828,0.0031296888,3.84932636788562,-674.1036,33.93589,-13.615335,1.2218255,-14.1093855,-9.204208,-16.17704,-10.548537,-7.2016163,-9.8110895,-4.800002,-5.6498775,-7.1968384,neutral
217.72137,53.359974,231.07286,0.0029631236,0.0038045456,3.5743744844652188,-669.3549,36.68095,-6.75931,0.3864803,-10.793032,-7.763473,-17.392103,-7.320591,-7.0578313,-6.4746103,-2.009134,-7.14262,-3.7247102,neutral
223.88918,40.469776,209.54657,0.0035570741,0.0048430106,3.8849769329494603,-657.7114,31.640663,-4.546483,-0.4594094,-9.700078,-10.726337,-18.99888,-8.944488,-8.0556755,-8.206596,-2.7225435,-4.466248,-5.1235523,neutral
203.84279,53.455387,234.57495,0.0013846784,0.0017590548,3.361109166024788,-737.494,36.29954,-4.7462487,2.9253833,-7.4082847,-8.30639,-17.553785,-11.158881,-9.180402,-7.624138,-6.273549,-8.495468,-5.276078,calm
221.53261,44.630775,235.91153,0.0014923253,0.0018257061,4.566861709718853,-734.06586,38.955914,-2.5268524,1.3424859,-9.65882,-6.260407,-13.764549,-10.832585,-7.1835394,-6.742521,-5.8940506,-6.8900523,-3.9410636,calm
190.66231,53.136684,234.19856,0.0016403146,0.0017914781,3.1003245652279223,-720.2902,32.798286,3.631871,5.2480516,-8.695307,-5.761563,-15.748084,-6.323586,-9.555262,-3.076384,-5.668606,-5.2981277,-3.1149418,calm
205.09763,51.501728,229.98312,0.0024157406,0.0030123347,3.240014175062016,-685.3849,38.319084,-0.42353886,-0.14513746,-2.7424676,-10.342487,-14.305802,-9.380312,-8.362646,-7.5630555,-4.2712774,-5.1227365,-4.6506023,calm
215.64967,43.97381,220.89746,0.0027085787,0.0035541477,3.411202144184205,-661.0733,34.44173,-12.306262,-1.3814243,-11.037556,-9.913603,-14.676886,-9.01462,-8.979636,-7.436839,-4.4768085,-6.9662356,-6.307945,calm
213.10191,47.741707,217.3356,0.0018830423,0.0021901461,3.1935147085917825,-688.14795,39.731567,-4.236205,4.52935,-7.868507,-6.533428,-12.615175,-9.157621,-10.960863,-3.8836665,-6.201315,-8.132658,-3.9842663,calm
